Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type,Year
34604,317449,V317449,10000.0,2025-09-07,1,2025
34605,828340,V828340,10000.0,2025-05-21,1,2025
34606,869944,V869944,10000.0,2025-05-21,1,2025
34607,657818,V657818,10000.0,2025-05-07,1,2025
34608,723999,V723999,10000.0,2025-12-21,1,2025
34609,231031,V231031,10000.0,2025-07-07,1,2025
34610,906489,V906489,10000.0,2025-03-14,1,2025
34611,230831,V230831,10000.0,2025-06-14,1,2025
34612,251519,V251519,10000.0,2025-03-07,1,2025
34613,906488,V906488,10000.0,2025-07-07,1,2025
34614,798342,V798342,10000.0,2025-08-14,1,2025
34615,630027,V630027,10000.0,2025-01-20,1,2025
34616,870775,V870775,10000.0,2025-05-28,1,2025
34617,984101,V984101,10000.0,2025-09-21,1,2025
34618,841350,V841350,10000.0,2025-05-21,1,2025
34619,216149,V216149,10000.0,2025-01-27,1,2025
34620,145405,V145405,10000.0,2025-08-07,1,2025
34621,828895,V828895,10000.0,2025-06-28,1,2025
34622,567219,V567219,10000.0,2025-05-14,1,2025
34623,513459,V513459,10000.0,2025-01-13,1,2025
34624,640639,V640639,10000.0,2025-09-07,1,2025
34625,203033,V203033,10000.0,2025-09-28,1,2025
34626,360473,V360473,10000.0,2025-09-14,1,2025
34627,159545,V159545,10000.0,2025-03-14,1,2025
34628,259412,V259412,10000.0,2025-07-21,1,2025
34629,665408,V665408,10000.0,2025-06-14,1,2025
34630,53557,V53557,10000.0,2025-12-28,1,2025
34631,745377,V745377,10000.0,2025-10-21,1,2025
34632,692452,V692452,10000.0,2025-10-21,1,2025
34633,416486,V416486,10000.0,2025-09-07,1,2025
34634,833404,V833404,10000.0,2025-06-28,1,2025
34635,589284,V589284,10000.0,2025-10-21,1,2025
34636,647830,V647830,10000.0,2025-04-21,1,2025
34637,518917,V518917,10000.0,2025-08-07,1,2025
34638,584005,V584005,10000.0,2025-06-07,1,2025
34639,206877,V206877,10000.0,2025-01-27,1,2025
34640,872845,V872845,10000.0,2025-06-21,1,2025
34641,713693,V713693,10000.0,2025-09-21,1,2025
34642,770055,V770055,10000.0,2025-07-14,1,2025
34643,603109,V603109,10000.0,2025-08-07,1,2025
34644,882685,V882685,10000.0,2025-07-21,1,2025
34645,977469,V977469,10000.0,2025-09-28,1,2025
34646,154115,V154115,10000.0,2025-08-21,1,2025
34647,428545,V428545,10000.0,2025-03-14,1,2025
34648,598150,V598150,10000.0,2025-12-28,1,2025
34649,842339,V842339,10000.0,2025-03-28,1,2025
34650,324054,V324054,10000.0,2025-07-07,1,2025
34651,680690,V680690,10000.0,2025-05-07,1,2025
34652,891127,V891127,10000.0,2025-07-14,1,2025
34653,177210,V177210,10000.0,2025-01-13,1,2025
34654,620647,V620647,10000.0,2025-10-28,1,2025
34655,52360,V52360,10000.0,2025-11-28,1,2025
34656,747986,V747986,10000.0,2025-10-07,1,2025
34657,282302,V282302,10000.0,2025-08-07,1,2025
34658,654638,V654638,10000.0,2025-07-07,1,2025
34659,160546,V160546,10000.0,2025-01-20,1,2025
34660,179453,V179453,10000.0,2025-12-14,1,2025
34661,32447,V32447,10000.0,2025-01-06,1,2025
34662,995659,V995659,10000.0,2025-12-07,1,2025
34663,927768,V927768,10000.0,2025-09-21,1,2025
34664,344200,V344200,10000.0,2025-10-21,1,2025
34665,257450,V257450,10000.0,2025-06-14,1,2025
34666,297299,V297299,10000.0,2025-02-06,1,2025
34667,773023,V773023,10000.0,2025-01-27,1,2025
34668,954934,V954934,10000.0,2025-11-21,1,2025
34669,882867,V882867,10000.0,2025-03-14,1,2025
34670,782798,V782798,10000.0,2025-08-07,1,2025
34671,7013,V7013,10000.0,2025-12-21,1,2025
34672,828869,V828869,10000.0,2025-04-14,1,2025
34673,767332,V767332,10000.0,2025-08-28,1,2025
34674,371884,V371884,10000.0,2025-02-13,1,2025
34675,832936,V832936,10000.0,2025-11-28,1,2025
34676,971847,V971847,10000.0,2025-07-28,1,2025
34677,413577,V413577,10000.0,2025-06-14,1,2025
34678,293624,V293624,10000.0,2025-12-14,1,2025
34679,116500,V116500,10000.0,2025-02-27,1,2025
34680,657801,V657801,10000.0,2025-10-07,1,2025
34681,188345,V188345,10000.0,2025-03-28,1,2025
34682,181029,V181029,10000.0,2025-02-27,1,2025
34683,3611,V3611,10000.0,2025-01-06,1,2025
34684,643271,V643271,10000.0,2025-10-07,1,2025
34685,355915,V355915,10000.0,2025-06-07,1,2025
34686,989181,V989181,10000.0,2025-12-14,1,2025
34687,423562,V423562,10000.0,2025-02-27,1,2025
34688,986770,V986770,10000.0,2025-03-28,1,2025
34689,370481,V370481,10000.0,2025-10-14,1,2025
34690,796475,V796475,10000.0,2025-06-07,1,2025
34691,804540,V804540,10000.0,2025-07-07,1,2025
34692,489819,V489819,10000.0,2025-02-20,1,2025
34693,264029,V264029,10000.0,2025-10-21,1,2025
34694,594292,V594292,10000.0,2025-11-14,1,2025
34695,465382,V465382,10000.0,2025-06-07,1,2025
34696,241542,V241542,10000.0,2025-07-14,1,2025
34697,939433,V939433,10000.0,2025-11-14,1,2025
34698,629869,V629869,10000.0,2025-01-13,1,2025
34699,300382,V300382,10000.0,2025-05-28,1,2025
34700,607928,V607928,10000.0,2025-04-07,1,2025
34701,489775,V489775,10000.0,2025-09-21,1,2025
34702,541761,V541761,10000.0,2025-01-27,1,2025
34703,909251,V909251,10000.0,2025-07-28,1,2025
34704,854871,V854871,10000.0,2025-11-14,1,2025
34705,751570,V751570,10000.0,2025-09-14,1,2025
34706,737003,V737003,10000.0,2025-08-28,1,2025
34707,487552,V487552,10000.0,2025-06-28,1,2025
34708,340077,V340077,10000.0,2025-10-07,1,2025
34709,16848,V16848,10000.0,2025-06-14,1,2025
34710,541374,V541374,10000.0,2025-05-21,1,2025
34711,75710,V75710,10000.0,2025-02-27,1,2025
34712,932836,V932836,10000.0,2025-07-07,1,2025
34713,547380,V547380,10000.0,2025-03-28,1,2025
34714,133462,V133462,10000.0,2025-09-21,1,2025
34715,86169,V86169,10000.0,2025-07-14,1,2025
34716,908556,V908556,10000.0,2025-04-21,1,2025
34717,689635,V689635,10000.0,2025-07-21,1,2025
34718,465821,V465821,10000.0,2025-12-14,1,2025
34719,85699,V85699,10000.0,2025-05-14,1,2025
34720,287644,V287644,10000.0,2025-07-07,1,2025
34721,738728,V738728,10000.0,2025-09-14,1,2025
34722,2139,V2139,10000.0,2025-07-21,1,2025
34723,465783,V465783,10000.0,2025-01-06,1,2025
34724,370444,V370444,10000.0,2025-09-14,1,2025
34725,10490,V10490,10000.0,2025-02-20,1,2025
34726,245803,V245803,10000.0,2025-12-21,1,2025
34727,543420,V543420,10000.0,2025-04-14,1,2025
34728,616214,V616214,10000.0,2025-06-28,1,2025
34729,144133,V144133,10000.0,2025-03-07,1,2025
34730,727990,V727990,10000.0,2025-04-14,1,2025
34731,842251,V842251,10000.0,2025-04-21,1,2025
34732,116185,V116185,10000.0,2025-07-28,1,2025
34733,686025,V686025,10000.0,2025-05-14,1,2025
34734,356757,V356757,10000.0,2025-10-07,1,2025
34735,808385,V808385,10000.0,2025-04-21,1,2025
34736,28565,V28565,10000.0,2025-05-21,1,2025
34737,632804,V632804,10000.0,2025-09-28,1,2025
34738,2393,V2393,10000.0,2025-06-14,1,2025
34739,102716,V102716,10000.0,2025-09-07,1,2025
34740,218758,V218758,10000.0,2025-12-14,1,2025
34741,883659,V883659,10000.0,2025-10-14,1,2025
34742,744451,V744451,10000.0,2025-02-20,1,2025
34743,654636,V654636,10000.0,2025-07-28,1,2025
34744,351665,V351665,10000.0,2025-09-07,1,2025
34745,955801,V955801,10000.0,2025-12-14,1,2025
34746,640352,V640352,10000.0,2025-02-13,1,2025
34747,157678,V157678,10000.0,2025-02-13,1,2025
34748,389908,V389908,10000.0,2025-10-14,1,2025
34749,393472,V393472,10000.0,2025-09-07,1,2025
34750,154296,V154296,10000.0,2025-09-14,1,2025
34751,39263,V39263,10000.0,2025-08-28,1,2025
34752,73710,V73710,10000.0,2025-11-21,1,2025
34753,345510,V345510,10000.0,2025-08-14,1,2025
34754,485552,V485552,10000.0,2025-12-14,1,2025
34755,762907,V762907,10000.0,2025-08-14,1,2025
34756,223333,V223333,10000.0,2025-06-28,1,2025
34757,182008,V182008,10000.0,2025-11-07,1,2025
34758,756013,V756013,10000.0,2025-12-21,1,2025
34759,718359,V718359,10000.0,2025-05-28,1,2025
34760,75927,V75927,10000.0,2025-05-28,1,2025
34761,619931,V619931,10000.0,2025-01-13,1,2025
34762,119415,V119415,10000.0,2025-11-14,1,2025
34763,333686,V333686,10000.0,2025-06-28,1,2025
34764,973024,V973024,10000.0,2025-08-14,1,2025
34765,314590,V314590,10000.0,2025-06-14,1,2025
34766,250002,V250002,10000.0,2025-12-07,1,2025
34767,231877,V231877,10000.0,2025-04-07,1,2025
34768,143442,V143442,10000.0,2025-07-14,1,2025
34769,284390,V284390,10000.0,2025-01-27,1,2025
34770,137981,V137981,10000.0,2025-09-07,1,2025
34771,474955,V474955,10000.0,2025-07-21,1,2025
34772,364149,V364149,10000.0,2025-12-28,1,2025
34773,322256,V322256,10000.0,2025-02-13,1,2025
34774,820218,V820218,10000.0,2025-07-07,1,2025
34775,754105,V754105,10000.0,2025-09-07,1,2025
34776,96135,V96135,10000.0,2025-10-21,1,2025
34777,662347,V662347,10000.0,2025-01-06,1,2025
34778,40930,V40930,10000.0,2025-11-28,1,2025
34779,822200,V822200,10000.0,2025-03-21,1,2025
34780,242399,V242399,10000.0,2025-12-14,1,2025
34781,703378,V703378,10000.0,2025-03-21,1,2025
34782,421587,V421587,10000.0,2025-06-07,1,2025
34783,204250,V204250,10000.0,2025-05-07,1,2025
34784,241188,V241188,10000.0,2025-01-13,1,2025
34785,702567,V702567,10000.0,2025-05-14,1,2025
34786,304228,V304228,10000.0,2025-08-21,1,2025
34787,623020,V623020,10000.0,2025-06-14,1,2025
34788,486277,V486277,10000.0,2025-02-06,1,2025
34789,994569,V994569,10000.0,2025-04-14,1,2025
34790,957186,V957186,10000.0,2025-11-14,1,2025
34791,388966,V388966,10000.0,2025-02-27,1,2025
34792,236588,V236588,10000.0,2025-07-21,1,2025
34793,867802,V867802,10000.0,2025-01-13,1,2025
34794,655319,V655319,10000.0,2025-07-07,1,2025
34795,172552,V172552,10000.0,2025-12-28,1,2025
34796,618688,V618688,10000.0,2025-02-27,1,2025
34797,831584,V831584,10000.0,2025-08-28,1,2025
34798,208980,V208980,10000.0,2025-10-28,1,2025
34799,327104,V327104,10000.0,2025-06-21,1,2025
34800,326401,V326401,10000.0,2025-08-28,1,2025
34801,100226,V100226,10000.0,2025-07-07,1,2025
34802,780096,V780096,10000.0,2025-05-21,1,2025
34803,857892,V857892,10000.0,2025-02-27,1,2025
34804,237272,V237272,10000.0,2025-08-21,1,2025
34805,538741,V538741,10000.0,2025-06-07,1,2025
34806,465491,V465491,10000.0,2025-08-07,1,2025
34807,388938,V388938,10000.0,2025-03-21,1,2025
34808,414094,V414094,10000.0,2025-06-21,1,2025
34809,668555,V668555,10000.0,2025-07-21,1,2025
34810,709033,V709033,10000.0,2025-08-07,1,2025
34811,615617,V615617,10000.0,2025-12-21,1,2025
34812,989638,V989638,10000.0,2025-06-21,1,2025
34813,550256,V550256,10000.0,2025-01-13,1,2025
34814,446564,V446564,10000.0,2025-04-14,1,2025
34815,31187,V31187,10000.0,2025-08-07,1,2025
34816,472904,V472904,10000.0,2025-05-14,1,2025
34817,909643,V909643,10000.0,2025-01-06,1,2025
34818,901265,V901265,10000.0,2025-06-07,1,2025
34819,320936,V320936,10000.0,2025-05-07,1,2025
34820,172711,V172711,10000.0,2025-11-28,1,2025
34821,229642,V229642,10000.0,2025-10-21,1,2025
34822,464385,V464385,10000.0,2025-08-14,1,2025
34823,229310,V229310,10000.0,2025-04-28,1,2025
34824,880504,V880504,10000.0,2025-04-14,1,2025
34825,361367,V361367,10000.0,2025-03-21,1,2025
34826,633051,V633051,10000.0,2025-02-13,1,2025
34827,43626,V43626,10000.0,2025-01-27,1,2025
34828,9835,V9835,10000.0,2025-08-07,1,2025
34829,452080,V452080,10000.0,2025-02-13,1,2025
34830,212488,V212488,10000.0,2025-04-07,1,2025
34831,589519,V589519,10000.0,2025-09-14,1,2025
34832,260354,V260354,10000.0,2025-07-14,1,2025
34833,63041,V63041,10000.0,2025-11-07,1,2025
34834,95050,V95050,10000.0,2025-01-13,1,2025
34835,408889,V408889,10000.0,2025-09-14,1,2025
34836,26666,V26666,10000.0,2025-05-21,1,2025
34837,902714,V902714,10000.0,2025-11-14,1,2025
34838,955870,V955870,10000.0,2025-09-07,1,2025
34839,573013,V573013,10000.0,2025-03-07,1,2025
34840,718887,V718887,10000.0,2025-04-21,1,2025
34841,173210,V173210,10000.0,2025-03-07,1,2025
34842,540821,V540821,10000.0,2025-03-21,1,2025
34843,413620,V413620,10000.0,2025-09-28,1,2025
34844,310436,V310436,10000.0,2025-02-27,1,2025
34845,980669,V980669,10000.0,2025-11-21,1,2025
34846,416840,V416840,10000.0,2025-01-27,1,2025
34847,205553,V205553,10000.0,2025-04-28,1,2025
34848,927899,V927899,10000.0,2025-05-14,1,2025
34849,236173,V236173,10000.0,2025-11-28,1,2025
34850,338720,V338720,10000.0,2025-07-14,1,2025
34851,381379,V381379,10000.0,2025-03-14,1,2025
34852,751379,V751379,10000.0,2025-07-14,1,2025
34853,144140,V144140,10000.0,2025-06-28,1,2025
34854,60589,V60589,10000.0,2025-08-28,1,2025
34855,851405,V851405,10000.0,2025-06-07,1,2025
34856,300009,V300009,10000.0,2025-08-28,1,2025
34857,491876,V491876,10000.0,2025-03-14,1,2025
34858,23419,V23419,10000.0,2025-06-21,1,2025
34859,573435,V573435,10000.0,2025-09-07,1,2025
34860,146823,V146823,10000.0,2025-07-14,1,2025
34861,438293,V438293,10000.0,2025-01-27,1,2025
34862,266937,V266937,10000.0,2025-05-28,1,2025
34863,468406,V468406,10000.0,2025-09-14,1,2025
34864,699554,V699554,10000.0,2025-03-14,1,2025
34865,585238,V585238,10000.0,2025-12-21,1,2025
34866,876554,V876554,10000.0,2025-01-20,1,2025
34867,513333,V513333,10000.0,2025-09-28,1,2025
34868,789206,V789206,10000.0,2025-11-28,1,2025
34869,353513,V353513,10000.0,2025-02-27,1,2025
34870,591794,V591794,10000.0,2025-11-28,1,2025
34871,168569,V168569,10000.0,2025-07-21,1,2025
34872,856464,V856464,10000.0,2025-11-14,1,2025
34873,539730,V539730,10000.0,2025-04-07,1,2025
34874,317547,V317547,10000.0,2025-12-14,1,2025
34875,45285,V45285,10000.0,2025-02-27,1,2025
34876,162437,V162437,10000.0,2025-06-14,1,2025
34877,386643,V386643,10000.0,2025-03-14,1,2025
34878,217937,V217937,10000.0,2025-06-14,1,2025
34879,247205,V247205,10000.0,2025-09-07,1,2025
34880,284796,V284796,10000.0,2025-07-21,1,2025
34881,114846,V114846,10000.0,2025-03-28,1,2025
34882,307252,V307252,10000.0,2025-06-21,1,2025
34883,950691,V950691,10000.0,2025-05-14,1,2025
34884,621677,V621677,10000.0,2025-01-06,1,2025
34885,57285,V57285,10000.0,2025-11-14,1,2025
34886,338161,V338161,10000.0,2025-08-21,1,2025
34887,331240,V331240,10000.0,2025-12-07,1,2025
34888,775116,V775116,10000.0,2025-04-21,1,2025
34889,987755,V987755,10000.0,2025-10-21,1,2025
34890,369648,V369648,10000.0,2025-12-28,1,2025
34891,453609,V453609,10000.0,2025-03-14,1,2025
34892,453786,V453786,10000.0,2025-02-27,1,2025
34893,394176,V394176,10000.0,2025-05-21,1,2025
34894,434508,V434508,10000.0,2025-06-14,1,2025
34895,397392,V397392,10000.0,2025-11-07,1,2025
34896,652735,V652735,10000.0,2025-06-07,1,2025
34897,818754,V818754,10000.0,2025-09-21,1,2025
34898,39852,V39852,10000.0,2025-06-14,1,2025
34899,773153,V773153,10000.0,2025-07-14,1,2025
34900,770742,V770742,10000.0,2025-04-21,1,2025
34901,318771,V318771,10000.0,2025-07-07,1,2025
34902,114849,V114849,10000.0,2025-08-28,1,2025
34903,218390,V218390,10000.0,2025-01-13,1,2025
34904,855440,V855440,10000.0,2025-10-07,1,2025
34905,465921,V465921,10000.0,2025-07-21,1,2025
34906,567105,V567105,10000.0,2025-05-28,1,2025
34907,149571,V149571,10000.0,2025-01-27,1,2025
34908,320027,V320027,10000.0,2025-03-28,1,2025
34909,819390,V819390,10000.0,2025-06-21,1,2025
34910,450842,V450842,10000.0,2025-06-07,1,2025
34911,705488,V705488,10000.0,2025-04-07,1,2025
34912,97276,V97276,10000.0,2025-12-28,1,2025
34913,522883,V522883,10000.0,2025-02-20,1,2025
34914,148958,V148958,10000.0,2025-03-07,1,2025
34915,85851,V85851,10000.0,2025-02-06,1,2025
34916,323112,V323112,10000.0,2025-05-07,1,2025
34917,93304,V93304,10000.0,2025-06-28,1,2025
34918,442198,V442198,10000.0,2025-09-21,1,2025
34919,578724,V578724,10000.0,2025-01-13,1,2025
34920,283545,V283545,10000.0,2025-05-21,1,2025
34921,560998,V560998,10000.0,2025-05-28,1,2025
34922,783765,V783765,10000.0,2025-03-21,1,2025
34923,164485,V164485,10000.0,2025-06-14,1,2025
34924,498879,V498879,10000.0,2025-09-14,1,2025
34925,13167,V13167,10000.0,2025-04-21,1,2025
34926,178244,V178244,10000.0,2025-10-21,1,2025
34927,769200,V769200,10000.0,2025-01-27,1,2025
34928,130375,V130375,10000.0,2025-10-28,1,2025
34929,260107,V260107,10000.0,2025-11-14,1,2025
34930,269419,V269419,10000.0,2025-06-14,1,2025
34931,336249,V336249,10000.0,2025-12-14,1,2025
34932,556678,V556678,10000.0,2025-04-14,1,2025
34933,298329,V298329,10000.0,2025-11-14,1,2025
34934,987477,V987477,10000.0,2025-07-21,1,2025
34935,794375,V794375,10000.0,2025-02-20,1,2025
34936,253788,V253788,10000.0,2025-11-07,1,2025
34937,268345,V268345,10000.0,2025-05-07,1,2025
34938,65473,V65473,10000.0,2025-10-28,1,2025
34939,48682,V48682,10000.0,2025-02-13,1,2025
34940,7348,V7348,10000.0,2025-07-14,1,2025
34941,915898,V915898,10000.0,2025-05-14,1,2025
34942,313093,V313093,10000.0,2025-09-14,1,2025
34943,831654,V831654,10000.0,2025-02-20,1,2025
34944,636990,V636990,10000.0,2025-02-13,1,2025
34945,240634,V240634,10000.0,2025-01-13,1,2025
34946,936989,V936989,10000.0,2025-01-27,1,2025
34947,594425,V594425,10000.0,2025-09-28,1,2025
34948,849663,V849663,10000.0,2025-04-28,1,2025
34949,852962,V852962,10000.0,2025-09-07,1,2025
34950,689373,V689373,10000.0,2025-05-21,1,2025
34951,948709,V948709,10000.0,2025-06-28,1,2025
34952,59497,V59497,10000.0,2025-12-14,1,2025
34953,596898,V596898,10000.0,2025-05-21,1,2025
34954,557520,V557520,10000.0,2025-12-14,1,2025
34955,150622,V150622,10000.0,2025-08-14,1,2025
34956,754635,V754635,10000.0,2025-11-28,1,2025
34957,158995,V158995,10000.0,2025-12-07,1,2025
34958,13015,V13015,10000.0,2025-10-28,1,2025
34959,113272,V113272,10000.0,2025-09-14,1,2025
34960,185280,V185280,10000.0,2025-07-21,1,2025
34961,261724,V261724,10000.0,2025-03-28,1,2025
34962,875988,V875988,10000.0,2025-06-21,1,2025
34963,581591,V581591,10000.0,2025-08-14,1,2025
34964,595520,V595520,10000.0,2025-05-14,1,2025
34965,156973,V156973,10000.0,2025-03-14,1,2025
34966,690945,V690945,10000.0,2025-04-07,1,2025
34967,9888,V9888,10000.0,2025-08-21,1,2025
34968,510556,V510556,10000.0,2025-10-07,1,2025
34969,979961,V979961,10000.0,2025-03-28,1,2025
34970,820578,V820578,10000.0,2025-01-20,1,2025
34971,893159,V893159,10000.0,2025-10-14,1,2025
34972,805817,V805817,10000.0,2025-09-07,1,2025
34973,905798,V905798,10000.0,2025-02-27,1,2025
34974,18327,V18327,10000.0,2025-05-21,1,2025
34975,482659,V482659,10000.0,2025-09-14,1,2025
34976,300190,V300190,10000.0,2025-11-28,1,2025
34977,55489,V55489,10000.0,2025-04-28,1,2025
34978,932832,V932832,10000.0,2025-08-07,1,2025
34979,548237,V548237,10000.0,2025-03-14,1,2025
34980,907058,V907058,10000.0,2025-05-14,1,2025
34981,719767,V719767,10000.0,2025-09-14,1,2025
34982,433135,V433135,10000.0,2025-02-27,1,2025
34983,865523,V865523,10000.0,2025-11-28,1,2025
34984,918898,V918898,10000.0,2025-09-28,1,2025
34985,174625,V174625,10000.0,2025-01-27,1,2025
34986,337405,V337405,10000.0,2025-09-28,1,2025
34987,944116,V944116,10000.0,2025-02-27,1,2025
34988,283505,V283505,10000.0,2025-01-13,1,2025
34989,37512,V37512,10000.0,2025-09-28,1,2025
34990,559078,V559078,10000.0,2025-03-14,1,2025
34991,800765,V800765,10000.0,2025-12-21,1,2025
34992,385491,V385491,10000.0,2025-02-13,1,2025
34993,258257,V258257,10000.0,2025-09-07,1,2025
34994,393319,V393319,10000.0,2025-05-14,1,2025
34995,601649,V601649,10000.0,2025-11-21,1,2025
34996,802056,V802056,10000.0,2025-06-14,1,2025
34997,768545,V768545,10000.0,2025-10-07,1,2025
34998,384213,V384213,10000.0,2025-11-07,1,2025
34999,967845,V967845,10000.0,2025-04-14,1,2025
35000,649212,V649212,10000.0,2025-10-21,1,2025
35001,573749,V573749,10000.0,2025-12-14,1,2025
35002,892253,V892253,10000.0,2025-03-21,1,2025
35003,348474,V348474,10000.0,2025-02-06,1,2025
35004,579338,V579338,10000.0,2025-12-21,1,2025
35005,753654,V753654,10000.0,2025-12-07,1,2025
35006,623014,V623014,10000.0,2025-04-14,1,2025
35007,790708,V790708,10000.0,2025-07-14,1,2025
35008,341095,V341095,10000.0,2025-08-28,1,2025
35009,75735,V75735,10000.0,2025-02-27,1,2025
35010,190103,V190103,10000.0,2025-07-07,1,2025
35011,259203,V259203,10000.0,2025-12-14,1,2025
35012,242034,V242034,10000.0,2025-08-28,1,2025
35013,770598,V770598,10000.0,2025-02-27,1,2025
35014,882499,V882499,10000.0,2025-12-14,1,2025
35015,814649,V814649,10000.0,2025-02-13,1,2025
35016,462015,V462015,10000.0,2025-08-21,1,2025
35017,944503,V944503,10000.0,2025-09-21,1,2025
35018,770815,V770815,10000.0,2025-01-13,1,2025
35019,893805,V893805,10000.0,2025-03-14,1,2025
35020,654413,V654413,10000.0,2025-10-21,1,2025
35021,771788,V771788,10000.0,2025-02-06,1,2025
35022,505371,V505371,10000.0,2025-10-28,1,2025
35023,251538,V251538,10000.0,2025-04-14,1,2025
35024,740685,V740685,10000.0,2025-02-13,1,2025
35025,592628,V592628,10000.0,2025-04-21,1,2025
35026,697688,V697688,10000.0,2025-12-21,1,2025
35027,370351,V370351,10000.0,2025-01-13,1,2025
35028,153743,V153743,10000.0,2025-06-07,1,2025
35029,141284,V141284,10000.0,2025-11-28,1,2025
35030,502369,V502369,10000.0,2025-03-14,1,2025
35031,107130,V107130,10000.0,2025-08-14,1,2025
35032,587553,V587553,10000.0,2025-07-28,1,2025
35033,378658,V378658,10000.0,2025-09-28,1,2025
35034,26291,V26291,10000.0,2025-05-14,1,2025
35035,399298,V399298,10000.0,2025-07-07,1,2025
35036,847996,V847996,10000.0,2025-08-07,1,2025
35037,912291,V912291,10000.0,2025-07-28,1,2025
35038,319911,V319911,10000.0,2025-05-28,1,2025
35039,751955,V751955,10000.0,2025-07-07,1,2025
35040,903237,V903237,10000.0,2025-02-06,1,2025
35041,736221,V736221,10000.0,2025-09-28,1,2025
35042,701341,V701341,10000.0,2025-09-28,1,2025
35043,120451,V120451,10000.0,2025-02-20,1,2025
35044,294994,V294994,10000.0,2025-09-14,1,2025
35045,825980,V825980,10000.0,2025-06-07,1,2025
35046,110823,V110823,10000.0,2025-05-21,1,2025
35047,772032,V772032,10000.0,2025-05-21,1,2025
35048,169698,V169698,10000.0,2025-10-07,1,2025
35049,250833,V250833,10000.0,2025-10-07,1,2025
35050,899517,V899517,10000.0,2025-10-14,1,2025
35051,983171,V983171,10000.0,2025-05-21,1,2025
35052,901778,V901778,10000.0,2025-11-21,1,2025
35053,505613,V505613,10000.0,2025-01-06,1,2025
35054,358276,V358276,10000.0,2025-07-07,1,2025
35055,392941,V392941,10000.0,2025-07-07,1,2025
35056,453431,V453431,10000.0,2025-03-28,1,2025
35057,967064,V967064,10000.0,2025-11-07,1,2025
35058,42525,V42525,10000.0,2025-10-21,1,2025
35059,314781,V314781,10000.0,2025-12-14,1,2025
35060,378653,V378653,10000.0,2025-02-06,1,2025
35061,220618,V220618,10000.0,2025-05-14,1,2025
35062,394396,V394396,10000.0,2025-10-28,1,2025
35063,132478,V132478,10000.0,2025-11-21,1,2025
35064,991747,V991747,10000.0,2025-10-21,1,2025
35065,679800,V679800,10000.0,2025-08-07,1,2025
35066,56235,V56235,10000.0,2025-06-07,1,2025
35067,984545,V984545,10000.0,2025-04-07,1,2025
35068,509857,V509857,10000.0,2025-02-20,1,2025
35069,277489,V277489,10000.0,2025-12-14,1,2025
35070,379375,V379375,10000.0,2025-10-07,1,2025
35071,986307,V986307,10000.0,2025-10-28,1,2025
35072,779207,V779207,10000.0,2025-12-07,1,2025
35073,186266,V186266,10000.0,2025-07-14,1,2025
35074,643056,V643056,10000.0,2025-09-21,1,2025
35075,838286,V838286,10000.0,2025-12-28,1,2025
35076,474762,V474762,10000.0,2025-01-20,1,2025
35077,146854,V146854,10000.0,2025-12-07,1,2025
35078,143853,V143853,10000.0,2025-08-28,1,2025
35079,223390,V223390,10000.0,2025-12-28,1,2025
35080,918915,V918915,10000.0,2025-12-21,1,2025
35081,336212,V336212,10000.0,2025-05-21,1,2025
35082,80502,V80502,10000.0,2025-08-07,1,2025
35083,30385,V30385,10000.0,2025-04-14,1,2025
35084,620336,V620336,10000.0,2025-09-28,1,2025
35085,705231,V705231,10000.0,2025-10-28,1,2025
35086,226488,V226488,10000.0,2025-11-28,1,2025
35087,848026,V848026,10000.0,2025-10-07,1,2025
35088,296110,V296110,10000.0,2025-02-20,1,2025
35089,991666,V991666,10000.0,2025-05-28,1,2025
35090,932188,V932188,10000.0,2025-02-06,1,2025
35091,547602,V547602,10000.0,2025-05-14,1,2025
35092,913879,V913879,10000.0,2025-08-28,1,2025
35093,243924,V243924,10000.0,2025-01-13,1,2025
35094,44053,V44053,10000.0,2025-04-21,1,2025
35095,14617,V14617,10000.0,2025-01-27,1,2025
35096,115191,V115191,10000.0,2025-09-21,1,2025
35097,281778,V281778,10000.0,2025-01-06,1,2025
35098,247925,V247925,10000.0,2025-08-28,1,2025
35099,993435,V993435,10000.0,2025-03-14,1,2025
35100,866096,V866096,10000.0,2025-02-27,1,2025
35101,777295,V777295,10000.0,2025-09-14,1,2025
35102,307993,V307993,10000.0,2025-09-14,1,2025
35103,1541,V1541,10000.0,2025-01-27,1,2025
35104,365276,V365276,10000.0,2025-12-14,1,2025
35105,397639,V397639,10000.0,2025-03-28,1,2025
35106,670911,V670911,10000.0,2025-04-07,1,2025
35107,973146,V973146,10000.0,2025-06-21,1,2025
35108,647187,V647187,10000.0,2025-01-20,1,2025
35109,3492,V3492,10000.0,2025-03-07,1,2025
35110,810936,V810936,10000.0,2025-09-14,1,2025
35111,599666,V599666,10000.0,2025-05-28,1,2025
35112,517683,V517683,10000.0,2025-12-28,1,2025
35113,340206,V340206,10000.0,2025-12-07,1,2025
35114,817704,V817704,10000.0,2025-08-07,1,2025
35115,407452,V407452,10000.0,2025-11-21,1,2025
35116,664559,V664559,10000.0,2025-12-14,1,2025
35117,450733,V450733,10000.0,2025-05-07,1,2025
35118,27703,V27703,10000.0,2025-12-07,1,2025
35119,669388,V669388,10000.0,2025-12-28,1,2025
